contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2899679,39,마두천손칼국수,20221107124003,20221107124015,,,,,http://tong.visitkorea.or.kr/cms/resource/78/2899678_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2899678_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 용해로 45,,63158,126.5029912907,33.5131340969,6,"마두천손칼국수는 제주시 용담 2동, 공항 동쪽 성화 마을회관 근처에 있다. 뽕잎 손칼국수 전문점으로 보말 전복 칼국수, 바지락 뽕잎 칼국수, 소고기 뽕잎 칼국수가 있고 계절메뉴로 검은콩 뽕잎 칼국수가 있다. 칼국수를 주문하면 김치, 보리밥, 김가루 등이 제공되고 튀긴 칼국수 면이 올려져 나오는 탕수육도 맛있다. 초록색 면 색깔이 독특하고 매장에서 키우는 앵무새도 인기다. 주변 여행지로 용두암 해안도로, 용연 계곡, 용담공원 등이 있다."
2783430,39,마루나키친,20211130193759,20230208165025,,,,,http://tong.visitkorea.or.kr/cms/resource/25/2784625_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2784625_image2_1.jpg,Type3,A05,A0502,A05020700,제주특별자치도 제주시 한경면 금등4길 11,,63003,126.1958075111,33.3619682017,6,"제주 구옥의 멋과 세련된 인테리어가 인상적인 한림 맛집 마루나키친은 대표메뉴인 해물모듬장을 1일 30인분 한정 판매하는 것으로도 유명하다. 메뉴는 다양하지 않지만, 제주 딱새우를 할머니께 전수받은 간장 비법으로 만드는 '해물모듬장'과 제주 근해에서 잡은 싱싱한 제주 황게를 치즈향 가득한 크림소스로 요리한 '제주황게파스타', 제주산 돼지고기를 이용해 만든 '마루나돈카츠' 등 메뉴 삼총사만으로도 고객의 만족도가 매우 높다. 제주에서 즐길 수 있는 음식을 가장 제주답게 선보인다는 주인의 마음과 정성이 정갈한 음식과 공간에 그대로 묻어난다."
2860662,39,마마롱,20220927111607,20221004103929,,,,,http://tong.visitkorea.or.kr/cms/resource/46/2860646_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2860646_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 평화로 2783,1층,63062,126.4391926606,33.4521870521,6,"마마롱은 제주시 평화로 제주관광대학교 옆에 있다. 서귀포의 유명한 수제케이크 카페 마마롱의 2호점으로 다양한 케이크와 에끌레어, 마카롱 등 달콤한 디저트를 판매한다. 100% 동물성 생크림을 사용해 당일 생산 판매하며 늦은 오후 방문 시 원하는 케이크가 소진될 수 있다. 빈티지한 소품과 과하지 않은 샹들리에, 창밖의 초록 등 사진찍기 좋은 분위기로 여행자들이 많이 찾는다. 주변 여행지로 항파두리항몽유적지가 있다."
2904827,39,마음에온,20221110145914,20230206170659,,,"<a href=""http://www.instagram.com/oncafe0707""target=""_blank"" title=""새창 : 마음에온 사이트로 이동"">http://www.instagram.com/oncafe0707</a>",,http://tong.visitkorea.or.kr/cms/resource/12/2904812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2904812_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 칠성로길 29-1,,63277,126.5259753695,33.5146093001,6,"마음에온은 제주시 일도일동, 칠성로 로드숍 안에 있는 디저트 카페이다. 작은 정원이 있는 한옥카페로 한식 디저트와 음료를 제공한다. 호두 해바라기씨, 땅콩, 대추를 잘게 다져 조청에 버무려 곶감을 채운 호두정과, 치즈 곶감 말이, 약과 등이 있으며, 수제 레몬청을 사용한 칠성라테, 청보리 라테, 에스프레소가 미숫가루에 들어간 꼬수미라테 등 시그니처 음료와 꽃차가 있다. 동문시장과 가까워 쇼핑 전후 쉬어갈 수 있고 주변 여행지로 제주 원도심, 삼성혈, 제주성지 등이 있다. 
※반려동물 동반 가능"
2851674,39,마틸다,20220907163426,20240124131652,,,,,http://tong.visitkorea.or.kr/cms/resource/52/2851652_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2851652_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 고내1길 33,,63045,126.3342820347,33.4657311153,6,"마틸다는 제주 고내리 애월도서관에서 바닷가 방향에 있다. 분위기 좋은 LP 카페로 옛날 음악, 영화 OST 등을 LP로 들을 수 있다. 노래를 신청하면 틀어 주기도 하고, 너무 시끄럽지도 너무 올드하지도 않아 적당히 분위기를 즐길 수 있다. 대부분 늦은 시간에 영업하지 않는 제주에서 밤을 즐길 수 있는 칵테일 바이기도 하다. 근처 여행지로 고내포구, 애월 한담 해안도로, 곽지해수욕장 등이 있다."
2755006,39,만덕이네,20211008195920,20231218142826,,,"<a href=""https://smartstore.naver.com/jejumanduk"" target=""_blank"" title=""새창 : 만덕이네 사이트로 이동"">https://smartstore.naver.com/jejumanduk</a>",,http://tong.visitkorea.or.kr/cms/resource/37/2755137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2755137_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 표선면 서성일로 16,,63624,126.8011014756,33.3933743337,6,"제주 성읍민속마을 근처에 있는 향토음식 전문점 만덕이네는 한식대첩 4 우승 당시 백종원이 인정한 맛집이다. 식객 허영만 백반기행과 음담패썰 등 다수의 방송에서 맛집으로 인증된 곳으로, 제주 우수레스토랑 인증점 및 향토음식문화대전에서 대상을 받았다. 매콤한 갈치조림과 구수한 접짝뼈국. 싱싱한 전복과 제주 흑돼지가 들어가는 전복문어흑돼지 두루치기 정식이 인기 메뉴다. 상차림이 푸짐하고  친절해서 서귀포 관광객들의 필수 코스가 되고 있다."
2871956,39,만복반미,20221020150333,20221020150344,,,,,http://tong.visitkorea.or.kr/cms/resource/49/2871949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2871949_image3_1.jpg,Type3,A05,A0502,A05020700,제주특별자치도 제주시 수덕9길 82-4,1층,63103,126.4702031482,33.4834035344,6,"만복반미는 노형성당 근처 주택가에 있다. 베트남 제빵사가 매일 새벽 직접 빵을 구워 만드는 반미 샌드위치 전문점이다. 푸드트럭으로 운영하다 많은 인기를 얻어 공항 근처 노형동에 식당으로 자리 잡았으며 주요 메뉴인 반미 샌드위치 이외에 불맛 살린 돼지고기, 새우 꼬치구이, 무절임, 오이채, 땅콩이 토핑되는 호치민식 비빔 쌀국수도 있다. 테이크아웃하기 좋은 맛집이며 주변 여행지로 이호테우해변, 무지개 해안도로, 도두봉 등이 있다."
1883622,39,만부정,20140109231558,20231113154410,064-743-1119,만부정,,,,,,A05,A0502,A05020300,제주특별자치도 제주시 사장길 38,,63136,126.4945566049,33.4826040098,6,만부정은 제주에 위치한 오랜 전통의 복요리 전문점이다. 인근 제주바다의 복어와 매일 선별한 신선한 채소를 사용하여 다양한 코스요리 및 식사메뉴를 고객에게 제공한다. 복요리 외에도 랍스터 코스요리도 준비되어 있어 남녀노소 누구나 부담 없이 즐길 수 있다. 실내 좌석이 넉넉하며 개별룸 시설을 완비하고 있어 각종 모임을 하기에도 손색이 없다. 또한 건물 지하에 전용 주차장 시설을 보유하고 있다.
2902774,39,만사오케이,20221109110725,20221109110737,,,"<a href=""http://www.instagram.com/10004ok_coffee""target=""_blank"" title=""새창 : 만사오케이 사이트로 이동"">http://www.instagram.com/10004ok_coffee</a>",,http://tong.visitkorea.or.kr/cms/resource/62/2902762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2902762_image3_1.jpg,Type3,A05,A0502,A05020900,제주특별자치도 제주시 전농로 81,,63178,126.5219231731,33.5045409057,6,"만사오케이는 제주시 삼도 이동에 있는 디저트 카페다. 제주 구시가의 오래된 벚꽃나무들이 있어 해마다 벚꽃축제가 열리는 곳으로 봄이면 여행자들이 많이 찾는 곳에 위치해 있다. 카페 역시 2층 난간은 벚꽃색으로 간판과 문틀은 빨간색과 파란색으로 아기자기하게 꾸며 정취가 남다르다. 핸드드립 커피와 플랫 화이트가 유명하며 혼자 방문해서 즐기는 카페로도 소문이 나있다. 근처 직장인들의 아지트 역할을 하는 도민 맛집으로 빈티지하고 개성 넘치는 분위기로 여행자에게도 소문이 났다. 주변 여행지로 제주 원도심, 제주성지 등이 있다."
2678757,39,만선식당,20201026230040,20210311015224,064-794-6300,만선식당,,,http://tong.visitkorea.or.kr/cms/resource/60/2675160_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2675160_image2_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 대정읍 하모항구로 44,,63506,126.2498171226,33.2178905255,6,15년째 운영하는 고등어회 전문점이다. 제주특별자치도 서귀포시에 있는 해물 전문점이다. 대표메뉴는 고등어회다.
1883646,39,만세국수,20140109233821,20230109145455,064-702-7056,만세국수,,,,,,A05,A0502,A05020100,제주특별자치도 제주시 오라로 152,(오라일동),63191,126.5187959033,33.4941364520,6,"제주시 오라일동에 있는 만세국수는 제주 종합 경기장 인근에 있는 국수 전문 음식점이다. 제주도 대표 음식 중 하나인 고기국수와 멸치국수, 만세국밥, 찹쌀순대를 제공하며 5월~9월에는 계절메뉴인 콩국수와 냉국수를 제공한다."
2851234,39,만월당,20220907151319,20230125151149,,,"<a href=""https://www.instagram.com/manwoldanginjeju/""target=""_blank"" title=""새창 : 만월당 사이트로 이동"">https://www.instagram.com/manwoldanginjeju/</a>",,http://tong.visitkorea.or.kr/cms/resource/02/2851202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2851202_image3_1.jpg,Type3,A05,A0502,A05020200,제주특별자치도 제주시 월정1길 56,,63358,126.7929928869,33.5562367538,6,"만월당은 제주 월정리해수욕장에 있다. 제주의 옛집과 근대건축이 어우러진 구옥을 개조한 레스토랑이다. 주문은 자리에 앉아 태블릿을 통해 이루어지며, 주문 시에 신용카드 계산까지 한꺼번에 이루어진다. 만월당이라는 현판이 인상적이며, 싱싱한 전복내장(게우)와 톳이 들어간 리조또가 대표 메뉴다. 구운 야채와 함께 도마 위에 플레이팅되어 나오는 돈마호크스테이크도 인기다. 대형견을 제외한 반려동물 동반이 가능하며, 반려견 동반 시에는 케이지를 필수로 챙겨야 한다. 근처 여행지로 월정리해수욕장, 만장굴, 제주밭담테마공원, 코난비치 등이 있다."
2870495,39,만족한상회 중문점,20221019143237,20221019143250,,,"<a href=""http://www.instagram.com/manjok_jeju""target=""_blank"" title=""새창 : 만족한상회 사이트로 이동"">http://www.instagram.com/manjok_jeju</a>",,http://tong.visitkorea.or.kr/cms/resource/83/2870483_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2870483_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 서귀포시 중문상로 58-5,,63545,126.4267398674,33.2535310345,6,"만족한상회 중문점은 제주시 서귀포시 중문동, 중문초등학교 근처 주택가에 있는 갈치요리 전문점이다. 메뉴는 '만족한상'으로 인원수에 맞게 2인, 3인, 4인 상차림으로 나온다. 상차림 구성은 갈치조림뚝배기, 통우럭탕수, 통간장게장이 포함되며 반찬은 계절에 따라 조금씩 달라진다. 그밖에 왕갈치 구이가 있고 회,  간장게장, 고등어구이, 통우럭탕수 등은 별도의 요금을 지불하고 추가할 수 있다. 10년 이상 조리 경력을 가진 주방장의 솜씨를 맛보기 위해 많은 사람들이 찾는 곳으로 갈치조림은 제주산 은갈치의 가시를 제거하고 통째 끓여내 먹기 편하고 가성비 좋은 메뉴로 유명하다. 테이블이 많고 폴딩도어를 열면 조금 더 쾌적한 식사를 즐길 수 있다. 주변 여행지로 천제연폭포, 여미지식물원 등이 있다."
2781427,39,만지식당,20211126185221,20231026212048,,,,,http://tong.visitkorea.or.kr/cms/resource/67/2795467_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2795467_image2_1.jpg,Type3,A05,A0502,A05020300,제주특별자치도 제주시 애월읍 고내로 13-1,,63045,126.3390594509,33.4633231245,6,"제주 올레길 16코스의 길목에 위치한 일식당이다. 테이블이 4개뿐인 작은 식당이라 늘 기다림을 감수해야 한다. 예약은 따로 받지 않고 식당 앞 키오스크에서 미리 음식을 주문하고 대기 번호를 받는 시스템이다. 메뉴는 바비큐 야키소바와 돈카츠 정식, 왕새우 튀김 우동, 텐자루소바 정도로 단출하다. 하지만 메뉴 하나하나 깊은 내공과 정성이 느껴질 만큼 완성도가 높아서 제주 여행을 할 때마다 찾는다는 단골손님이 많다. 특히 돈카츠 정식이 인기 메뉴인데, 제주산 흑돼지 또는 백돼지 등심을 숙성해서 만들어 씹을수록 고소한 풍미가 입맛을 돋운다. 마지막 한 조각까지 바삭한 식감도 매력적이다. 우동도 탱글탱글하면서도 부드러운 면발이 만족스럽다."
2837996,39,말고기연구소,20220817145020,20220817145031,,,,,http://tong.visitkorea.or.kr/cms/resource/88/2837988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2837988_image3_1.jpg,Type3,A05,A0502,A05020100,제주특별자치도 제주시 북성로 43,1층,63166,126.5201452985,33.5155924319,6,"말고기연구소는 제주공항 근처 제주 구도심 삼동이동에 있다. 말고기에 대한 좋은 인식을 목표로 하는 말고기전문점으로 매장에는 테이블이 없고, 도시락 테이크아웃 전문점이다. 말 육회 부각 초밥, 말 불고기 부각 초밥, 말고기 육즙 소시지는 말고기를 처음 먹는 사람도 부담 없이 먹을 수 있도록 독자적으로 개발한 메뉴로 100% 제주산 말고기를 사용하고 있다. 근처 여행지로는 동문재래시장, 탑동공장, 사라봉 등이 있다.
※ 반려동물 동반 가능"
2838020,39,말리따 제주점,20220817145929,20220916132248,,,,,http://tong.visitkorea.or.kr/cms/resource/11/2838011_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2838011_image3_1.jpg,Type3,A05,A0502,A05020200,제주특별자치도 제주시 수덕5길 6,1층,63099,126.4770524688,33.4871087881,6,"말리따 제주점은 제주특별자치도 제주시 노형동에 있는 이탈리안 샌드위치 카페이다. 제주공항 인근에 있어 공항 근처에 숙소를 잡은 여행객이나 공항을 이용하려는 사람들이 테이크아웃을 많이 한다. 또한 포장을 잘 해주기 때문에 여행을 시작할 때 한 끼 식사로 준비해도 좋다. 대표 메뉴는 채소와 치즈, 고기가 어우러진 이탈리아식 플랫티아 샌드위치, 일명 말리따이다. 유럽의 대표 빵과 한국인들이 선호하는 소불고기, 닭고기를 이용해 우리 입맛에 맞게 개발하였다. 미리 전화로 주문하면 시간을 절약할 수 있고 매장 안에서 음료와 함께 먹어도 좋다. 서브메뉴 블리따는 치아바타빵을 사용하고, 즈브따는 피타도우를 사용한다. 치즈는 퐁듀치즈로 부드럽고 맛이 풍부하다. 근처 여행지로 무지개 해안도로, 도두봉, 이호테우 해수욕장 등이 있다."
2767628,39,맛나식당,20211103214312,20231205170435,,,,,,,,A05,A0502,A05020100,제주특별자치도 서귀포시 성산읍 동류암로 41,,63640,126.9160208080,33.4485673146,6,"제주의 관광명소 성산 일출봉으로 가는 길목에 갈치조림이 맛있기로 소문난 맛나식당이 자리하고 있다. 예전에는 갈비 식당을 운영하다가 현재는 사장 겸 주방장을 맡은 제주 토박이 주인 할머니가 갈치조림을 메뉴로 내었다. 1인분을 주문하면 4조각의 오동통한 갈치조림이 나오는데, 가격은 다른 곳의 절반 수준으로 가성비 좋은 갈치 요리를 맛볼 수 있다. 근처 성산포에서 잡은 갈치와 고등어만을 사용하기 때문에 언제나 싱싱한 생선 요리를 만날 수 있다. 갈치는 여름보다 가을부터 봄까지 추울 때가 맛이 좋다고 하니 참고하면 된다."
